MA_200,MA_22,MA_5,date,intercept,pm_22D_lag,pm_5D_lag,pm_68D_lag,set,y_val
0.3447500193130356,1.8729220823878263e-05,4.727028442637433e-06,2016-06-15,2.6896740240085616e-238,2.5709740585239864e-07,7.148200876391501e-218,0.16094880639742434,1.0,pm_5D
0.039083985566280365,0.031099206904773285,0.0014650471266133445,2016-06-15,1.4855997568909893e-116,3.699937686183887e-231,2.3735580049340735e-08,0.8915117703903315,1.0,pm_22D
0.0013194287713170208,0.5018676604725316,0.719086353897253,2016-06-16,3.8491056799065384e-14,3.77975482461713e-09,2.0754011298967662e-22,1.8890473886470425e-06,1.0,pm_1D
0.0022948196216410854,0.060146154590627054,0.26872110013650763,2016-06-16,6.762816793764616e-22,1.2775070087072298e-16,3.4879963617432045e-10,3.829068786169364e-08,1.0,pm_5D
1.673047454662534e-10,0.1584496691965429,0.5216074834808895,2016-06-16,1.0791066972693604e-182,7.86449671234314e-288,4.37261165859902e-05,0.00012149441278042108,1.0,pm_22D
0.0027229082011739313,1.639998582801991e-05,9.705408078662316e-05,2016-06-17,1.0702878980115374e-17,2.248687738773001e-16,0.0006124507668778264,1.736144044394156e-05,1.0,pm_1D
0.414132254309433,0.7043765588958,0.8855794750654428,2016-06-17,6.100192052611207e-65,1.4854379542728748e-23,4.331206309203861e-22,0.5443130722120841,1.0,pm_5D
0.004542850926792765,8.150226603200115e-05,3.464228219091662e-08,2016-06-17,3.913087434267148e-199,1.3672253462933424e-235,1.2443740629879277e-05,0.018558516365730422,1.0,pm_22D
0.6125306917548878,0.2623212315015268,0.25833845838604347,2016-06-20,0.4483345282726998,0.2074386466685169,0.31752811105358114,0.5852995570534476,1.0,pm_1D
0.19337816443457692,0.08024280122187223,0.10940641515235455,2016-06-20,3.3245673677554647e-60,0.02490631501835058,3.4463070439293592e-43,0.31597294226585465,1.0,pm_5D
0.021385910042783427,0.9184947663247902,0.36715711669073436,2016-06-20,5.891302916735482e-96,2.7960647759190964e-138,0.019173865903173933,0.10680005568632495,1.0,pm_22D
0.04152554199326742,0.1540117269413872,0.020168403427031495,2016-06-21,1.7793510849764998e-45,0.5658738745650318,3.7489598957971744e-32,0.9714523280635426,1.0,pm_1D
0.2721359940142925,0.16870190416385675,0.053370525099167565,2016-06-21,0.37708224631376,0.20786617536352986,0.11235303511684357,0.4938465100982782,1.0,pm_5D
3.955912581537127e-07,4.662776145906825e-19,2.6988208887266777e-18,2016-06-21,0.06671857693337467,7.850274152721455e-72,3.585063389969766e-20,0.015112914864065049,1.0,pm_22D
0.10662092094008582,1.6930820323469127e-06,3.409823868268433e-07,2016-06-22,1.639776130680439e-159,1.093357366615441e-08,2.748272499819787e-103,8.934808252314151e-10,1.0,pm_1D
0.3376415266878817,5.794790356611686e-07,2.572469121177126e-08,2016-06-22,8.1081730456307e-37,6.546830403369954e-14,5.670622748160393e-41,6.631130948860754e-11,1.0,pm_5D
0.05443938720291753,1.7224488050908805e-14,4.442047988486547e-17,2016-06-22,6.475085829296163e-14,1.1931383998461098e-101,4.2677111281012806e-110,3.33361499393196e-11,1.0,pm_22D
0.050743944992530224,0.07974765718592124,0.1543181756913984,2016-06-23,0.5674405298018149,7.947663134579349e-09,0.0009669187025195898,0.23642336234056502,1.0,pm_1D
3.9040129944333104e-05,0.623904372910862,0.4301069139727378,2016-06-23,6.207238456257345e-124,6.760056814645846e-05,1.8837595464013413e-134,0.0014283562279831896,1.0,pm_5D
7.903913085860514e-07,4.003860672231575e-12,2.918383686152534e-11,2016-06-23,2.003903745058036e-87,1.2149292778477655e-201,8.708042523057887e-06,0.009694758045722519,1.0,pm_22D
0.29396441822957164,0.009152719373393648,0.00048577659594730127,2016-06-24,3.0339985823711972e-21,0.8567978685513791,2.4971514323454907e-28,0.07012090155764059,1.0,pm_1D
0.037261812699945926,0.5546196082151437,0.15521174574603738,2016-06-24,6.778624347477263e-32,0.9871804050085446,9.273745312134175e-26,0.004874412680155476,1.0,pm_5D
0.01805740286406887,0.0003169590594053593,3.7382946083816023e-07,2016-06-24,1.2448960732536644e-35,4.422802857661888e-172,1.1153576637259087e-13,0.00022629528529831639,1.0,pm_22D
8.195042726198113e-05,0.008125974721611482,0.06866618010551107,2016-06-27,2.5947762677045127e-11,0.1278288211636369,3.4839911140124435e-07,0.025650558460427082,1.0,pm_1D
0.0164608550704042,0.09691271971915628,0.2428687695413471,2016-06-27,1.659583345050059e-77,0.17272093701546534,7.316541206399604e-62,0.2292762145582141,1.0,pm_5D
0.03251064907061104,0.24038444141462773,0.03189580937302472,2016-06-27,4.212996345014776e-71,1.3462161157539093e-111,1.8186825453701365e-09,0.8909228643793334,1.0,pm_22D
0.1305654609023584,0.1694178913678439,0.027305957750948455,2016-06-28,6.538664648680246e-10,0.00755972092833483,3.467317674373224e-07,0.9927012222722412,1.0,pm_1D
0.00012511804144354132,0.00010200338619761412,0.000699079212422536,2016-06-28,1.2764598070525409e-80,0.2277822825007865,1.705976141224895e-30,1.49907927234222e-13,1.0,pm_5D
0.014221751001449736,9.296825198467328e-07,4.37323894121154e-07,2016-06-28,2.023153009776717e-205,2.310382075322959e-236,3.0007468307870827e-20,8.217928039707023e-09,1.0,pm_22D
0.7700837764917076,0.7726362517228098,0.80137785239912,2016-06-29,0.00024554448451475096,0.7460959832335092,0.011200606222844472,0.9964879067279074,1.0,pm_1D
0.028840091451078943,0.00016618561455797898,0.0001693371300913496,2016-06-29,1.1942983264935302e-91,7.1598652613686845e-37,1.191191324187415e-52,2.9207382249385434e-06,1.0,pm_5D
0.02017650532663569,2.600971629117537e-09,2.0746424664214117e-10,2016-06-29,1.769761084652662e-63,2.0226315747086063e-66,4.236276776115826e-09,1.3710696727681033e-15,1.0,pm_22D
1.5823375756880222e-07,0.0023579877080693434,0.06914840237691441,2016-06-30,0.957096321648078,0.00029087323353770527,0.3456448158010871,0.09833693892187266,1.0,pm_1D
0.04881300627094664,0.2610298194185844,0.036315401709532825,2016-06-30,1.087383162964825e-101,2.3262040386668e-22,4.85459304730678e-52,0.6033207310941692,1.0,pm_5D
1.1070241574620279e-13,0.6047687992566255,0.0010623461118927265,2016-06-30,2.886136420037991e-253,1.8577503821591595e-282,0.09107598769291776,0.06613538957408892,1.0,pm_22D
4.5110536073143425e-09,0.0016327313347222609,0.1156504027824946,2016-07-01,0.008666226352428986,0.11489516540874548,6.6969302467955274e-06,4.163838496511964e-07,1.0,pm_1D
0.005590290863050637,0.0037339464925840167,7.3512424441082375e-06,2016-07-01,3.5175871901680397e-149,0.2179156751067886,4.530056582241876e-118,0.00497434140173691,1.0,pm_5D
0.705361108015787,0.05744947164451537,0.03396914490443769,2016-07-01,2.252483876278215e-124,1.1462179644247471e-166,0.15607883905136088,0.03674950131756785,1.0,pm_22D
0.0006996661132170069,0.6157475279865903,0.0518514707659033,2016-07-05,6.943261075386549e-05,1.607600867004328e-08,0.21047480004864683,0.0016589253146326623,1.0,pm_1D
0.6419483861056037,0.0010034228792228208,0.00016429170988949702,2016-07-05,5.59047685505851e-205,0.1481908287278802,1.9218188563837343e-190,0.23056724320191102,1.0,pm_5D
0.022431112255538246,5.030160459428366e-06,3.046523241774003e-10,2016-07-05,4.042935375276995e-81,1.7701561768592738e-117,2.7940570914012537e-10,2.0752206413032266e-05,1.0,pm_22D
0.008333062645684564,0.6786852055296357,0.1520268425549955,2016-07-06,3.0984354666179296e-06,0.34307874967334506,0.0005664372176732099,0.05929690880419021,1.0,pm_1D
0.1933246797275707,0.07696422666097358,0.1215331637570737,2016-07-06,4.7000341599616726e-183,4.265230085187206e-08,3.8530190612795557e-156,0.28788380768612193,1.0,pm_5D
0.7801094619316598,4.1762163921216496e-05,7.544403425298992e-07,2016-07-06,5.064906339360133e-72,2.4792335118574153e-147,0.256382598723193,0.8250024368428432,1.0,pm_22D
0.9419393991514734,0.0007181868772262728,8.345307264526863e-05,2016-07-07,0.0005249033087509496,2.1806613660715178e-88,1.7923403474553328e-10,2.617180305685355e-12,1.0,pm_1D
0.39031795840557104,0.6122030879945604,0.8036262790462649,2016-07-07,2.2090273205368833e-29,8.20601507973424e-36,4.584057965479019e-48,2.8539462319218137e-12,1.0,pm_5D
0.01916050099771463,0.002729988836379591,1.1795536191283995e-05,2016-07-07,1.486860999616438e-88,4.95148908215777e-111,4.906622181988643e-07,7.766598866699738e-06,1.0,pm_22D
0.5303625195565956,0.9045306396444477,0.9106909718967856,2016-07-08,4.286311910926655e-46,0.006982328270829523,1.1545579257288276e-45,0.6822343257382695,1.0,pm_1D
0.00039986828161631935,0.7311450803966302,0.09009858787137252,2016-07-08,3.299280940693544e-86,0.7652485933402284,5.5733054720701705e-80,0.02215876351455249,1.0,pm_5D
0.6319654700000037,0.11971045302263747,0.11553272779219116,2016-07-08,3.277591331695483e-212,6.1237162e-316,2.5337377356440482e-12,0.9130556216826367,1.0,pm_22D
0.926804828455822,0.8302492343789154,0.7471290523468118,2016-07-11,0.3470410299146093,0.4978299122754888,0.7879675001796691,0.020034670423576515,1.0,pm_1D
0.004604866030332603,0.0034803175116248884,0.020634314964408908,2016-07-11,1.2886091670237837e-121,0.00037932385582533577,2.264436792637296e-114,1.2625602412560116e-06,1.0,pm_5D
0.031903981179814564,0.9458964880845244,0.405238109950007,2016-07-11,1.0030080897163268e-127,7.009317532536624e-284,0.013026075687304102,0.05241481769626271,1.0,pm_22D
2.3450495488501263e-05,0.7115731553676738,0.3249578771645858,2016-07-12,0.00021777195270242312,5.2566798720877465e-09,0.17856810955205332,6.993735285973825e-10,1.0,pm_1D
7.378185467981842e-07,0.36329852425765685,0.5281887088153607,2016-07-12,1.8805826650456618e-84,2.109055762204818e-15,3.522769548055043e-100,2.009187980139688e-09,1.0,pm_5D
0.15711596749141093,0.4832856628931359,0.7663402562611594,2016-07-12,6.006751298915307e-56,8.91757292734669e-130,0.34476536479492925,0.002961337119868424,1.0,pm_22D
0.14246891635983697,2.2048876583217268e-08,4.3138651845662686e-11,2016-07-13,1.5167313685695242e-07,5.804616764804065e-64,0.1737948112735167,2.064623793085372e-09,1.0,pm_1D
0.0029005373710727753,0.0038139043003459177,4.335147307609924e-05,2016-07-13,2.7274725404159104e-91,4.7749645763343765e-61,4.916221804339154e-144,2.5166459784899792e-05,1.0,pm_5D
0.6581569885278061,2.479966064800738e-13,3.0473728138208366e-16,2016-07-13,1.3535189798369367e-17,9.0962823714455e-13,0.0001761771216823527,5.918836315343239e-16,1.0,pm_22D
0.36983914156671205,0.0002776588458867768,0.00032618924809391277,2016-07-14,2.1039147471810423e-30,6.378905168874476e-09,2.777731802929632e-16,0.09895522270681512,1.0,pm_1D
0.41181386778124107,0.05529364202982824,0.07098871956910043,2016-07-14,1.0635864534147705e-12,0.00018013546112848462,2.659245810710162e-25,0.215115670023704,1.0,pm_5D
0.27465826933438897,0.0005257413960537883,0.00012462637142423696,2016-07-14,4.505921210106153e-139,2.292425762410303e-208,0.05287157929895215,0.1508738078243535,1.0,pm_22D
0.3168994766606136,0.38955923748021437,0.4899331332369007,2016-07-15,0.14139913504814045,0.4157015847296044,0.14575428249445893,0.6820362749264883,1.0,pm_1D
0.0009509884433308118,0.686194794830038,0.3063766648010917,2016-07-15,2.3548155362114983e-48,9.105723613889204e-07,2.2354685143532707e-47,0.13635300688399676,1.0,pm_5D
0.04486509235356897,0.00044705794272322305,7.357131475985905e-05,2016-07-15,9.03345340296237e-267,2.2605634811183395e-201,7.851110856251174e-123,0.25563194820345664,1.0,pm_22D
0.3760469253516846,0.6811013166143489,0.5507272726084025,2016-07-18,0.026063582064471603,0.3248872565859532,0.026317490813886193,0.21854800483392717,1.0,pm_1D
0.16664123835397054,0.02282927204879036,0.009695318453020333,2016-07-18,1.4513814013339205e-160,0.8746439746403958,1.6586912829715414e-156,0.2853019136267064,1.0,pm_5D
0.2151383242160523,9.950712075761107e-09,1.2166460996710788e-09,2016-07-18,1.6416274799131437e-129,1.388647571274921e-279,0.00010625283878237084,0.0008146807622724025,1.0,pm_22D
0.1857980320038041,0.03393631057210146,0.014843006895174956,2016-07-19,9.058111588261011e-07,0.7191508010493393,3.5740732430640597e-07,0.25898400560672374,1.0,pm_1D
0.0018371110328474704,0.13678708890586844,0.029734108697379847,2016-07-19,6.997382157083017e-76,0.164018996505978,1.388687841639777e-65,0.25805004577345175,1.0,pm_5D
0.3516440445124517,7.169432911247836e-21,5.761746482738293e-22,2016-07-19,1.6674442248201e-33,4.135307571223895e-87,0.11687032028019011,1.5797462807774511e-13,1.0,pm_22D
0.004218753928244288,0.10900624255762525,0.3234159563790403,2016-07-20,0.0001404414813543166,0.8271099243280489,0.0021911348768853447,0.23578800656290685,1.0,pm_1D
0.04385707972691332,0.8344050139628534,0.8136712179936276,2016-07-20,2.479181473278601e-46,0.7405848254609162,2.8980416427643515e-44,0.6251991152585217,1.0,pm_5D
0.6661890967047854,2.030197560722763e-07,9.535065318483258e-08,2016-07-20,3.986426149785768e-99,9.78406228599719e-221,0.014307184385873757,0.1824101144820252,1.0,pm_22D
0.01649120683331232,0.14470415274338813,0.03893593754857513,2016-07-21,0.3891897812411005,0.02773763863292488,0.5101135684515601,0.21591305757780657,1.0,pm_1D
0.00015149804255877903,0.7495378481288746,0.5313002365968652,2016-07-21,5.597297336623408e-51,4.2033228620320596e-16,3.212777676123925e-31,0.18305976288491593,1.0,pm_5D
0.196736024441095,0.8936063751171899,0.6391144456187166,2016-07-21,3.803278744177456e-258,1.9566896149200796e-198,2.0441837723825003e-99,0.21621783830355856,1.0,pm_22D
0.5246383930044534,0.8310437756019211,0.972154782248117,2016-07-22,0.9564231499198482,0.16623441620122795,0.3933346383134373,0.9402172720048606,1.0,pm_1D
0.5710756833895559,0.5059012512253628,0.6273090891907331,2016-07-22,6.048322729085408e-161,0.049456822000045336,5.268535375772814e-153,0.8372180158253798,1.0,pm_5D
0.66499222038593,4.642860555823831e-10,2.3519321587480956e-10,2016-07-22,1.3201701116629702e-55,1.0520891262579654e-85,1.9159499858749917e-10,6.963969680764577e-16,1.0,pm_22D
0.11742315130332277,0.1621906682423085,0.059086779062557236,2016-07-25,0.9142859046418004,0.20852093215699474,0.7442337826802403,0.012747321357384359,1.0,pm_1D
0.12143156387635844,0.20364911157119905,0.07699542901182477,2016-07-25,1.1680796221062232e-114,0.3502037184606691,4.31581575157997e-104,0.06601100935511937,1.0,pm_5D
0.23350548111289296,0.1994638660760697,0.10029267760808151,2016-07-25,2.926801809503149e-64,3.865903835228864e-146,0.0033529329111996286,0.5204678812304807,1.0,pm_22D
0.5331041731974329,0.34363856813939697,0.4841205771774606,2016-07-26,5.216350023818142e-08,0.28332176557119315,1.9044847721074768e-08,0.2815298018280307,1.0,pm_1D
0.019223156087730914,0.7126461140783391,0.24039885708770536,2016-07-26,2.8068084951848145e-73,0.0033480181411066293,3.7808568741034367e-66,0.4653024507083743,1.0,pm_5D
0.24153987942391456,0.00021709217890578393,5.71015685358165e-05,2016-07-26,1.2333086538646528e-50,5.233043885226618e-94,8.419257637041361e-08,1.0104933530714416e-13,1.0,pm_22D
0.012718535321037743,0.9966553798941776,0.36161448707625776,2016-07-27,4.135554706484363e-05,0.16936677563509542,0.0022167933463084024,0.7936781797201733,1.0,pm_1D
0.13094084791629562,0.0923315489483221,0.027911381031809696,2016-07-27,6.700582806054208e-129,0.008658262938940757,2.745569307981961e-106,0.49162234283104744,1.0,pm_5D
0.01550472454400295,4.889979004233173e-07,4.926105741599188e-05,2016-07-27,2.7366076787525504e-112,3.7005255854846356e-164,2.520505847221689e-16,0.9959946656392357,1.0,pm_22D
0.4357930385263331,0.43227100873501556,0.5964552934475142,2016-07-28,0.9661332691263692,0.43454577699685293,0.9560309005026625,0.33876032137333834,1.0,pm_1D
0.9897233587361978,0.8085091578278168,0.8556321456101398,2016-07-28,7.687626165183299e-127,0.8573066006812766,9.923046747184721e-101,0.3925605135893274,1.0,pm_5D
0.0010696374003596465,0.002872538758490242,0.0946400006163918,2016-07-28,8.300024177915611e-93,2.1189612383496113e-184,0.23674942133065258,0.9163659065278291,1.0,pm_22D
0.5107115350732575,0.7287351478999835,0.5143654449538189,2016-07-29,0.1853307957894246,0.9729996263414781,0.14005375218018193,0.10192257486305062,1.0,pm_1D
0.43051241225361714,0.09459104023829827,0.04222795763941992,2016-07-29,1.9174878999434928e-193,0.3572006961925547,5.400967445132711e-155,0.5808720337420294,1.0,pm_5D
0.8653153732852363,0.000261545693259194,0.0002482816731788294,2016-07-29,7.045919253810033e-178,2.9539719223576116e-257,5.816829417323716e-05,1.6484797327177e-05,1.0,pm_22D
0.5426227654889144,0.20991533116883745,0.2841284538183195,2016-08-01,2.578523179584707e-06,0.000575967482979176,0.2555435512946746,0.11857135197942556,1.0,pm_1D
0.14327055555143076,0.15940286359712236,0.039215191317193275,2016-08-01,4.170264357821334e-291,0.015197977133767852,2.7163921602934624e-240,0.08274513487056005,1.0,pm_5D
0.0003180382620483919,2.490664222427365e-07,0.00021285813992670823,2016-08-01,5.484750975487772e-131,6.545525554374016e-117,2.357883959722049e-20,0.00015517779193790024,1.0,pm_22D
0.3681430107845437,0.10895980464345566,0.19927886813710366,2016-08-02,0.5738602788735241,0.0017652800584068487,0.08880142386006296,0.10459708553404778,1.0,pm_1D
0.37437642134984594,0.06418865635151402,0.11451498532829955,2016-08-02,2.2992239413721629e-94,0.006689296199559948,6.0728968334176125e-68,0.20339152380211886,1.0,pm_5D
0.05149458283838589,0.00047483985886578547,0.005428427064314059,2016-08-02,6.187507684474492e-126,5.053441430900301e-119,0.00040169191516194246,0.804930551194011,1.0,pm_22D
0.13014046414051242,0.7909889625151023,0.24473247814653326,2016-08-03,0.0026751962020876725,0.0655617153829185,0.0007248728043293522,0.6101088720315997,1.0,pm_1D
0.5570937284460322,0.005266288031142355,0.0007000692376556801,2016-08-03,1.2657983327997614e-124,0.5705507891535728,6.167075472398784e-81,0.6780555881532847,1.0,pm_5D
0.877674781727349,0.96186382886067,0.8920580056191667,2016-08-03,1.3470162479447888e-149,3.691002970856879e-167,0.3179835270602853,0.5847122501115681,1.0,pm_22D
0.5861255678846689,0.36455746186511806,0.18603286419230924,2016-08-04,0.13142098876987776,0.9248275388150005,0.8989281456706747,0.010192061329898264,1.0,pm_1D
0.5120402995302237,0.00427433764421443,0.0003443570646764528,2016-08-04,5.2699668007039386e-173,0.3499349783475493,1.0704455687041797e-109,0.09381178719127738,1.0,pm_5D
0.49864145758557943,0.8272293740859024,0.8604224240792191,2016-08-04,2.0767549444829454e-204,4.221239954002985e-236,0.12344149428143064,0.06775039443754069,1.0,pm_22D
0.0157538956056161,0.7292603758965799,0.06678945574499524,2016-08-05,6.714501623139827e-05,2.9177981992059776e-05,0.0806025012662017,0.024442020968613937,1.0,pm_1D
0.2500220062264052,0.21438558674860753,0.039749902142161245,2016-08-05,1.0277242580179497e-214,1.9733346278133907e-06,3.0358131034676823e-146,0.001564361997373983,1.0,pm_5D
0.541653375655698,0.4901860218235887,0.2523138727241856,2016-08-05,3.0262850842840065e-203,2.7921861730617317e-260,0.45669345751277146,5.596701055803871e-07,1.0,pm_22D
0.5660262106696883,0.7070650112184613,0.4091120455143391,2016-08-08,0.007507063967280656,0.6952654953150603,0.20420851075553553,0.6831087585013085,1.0,pm_1D
0.6517291069717287,0.24322371262987946,0.24701597065487746,2016-08-08,2.7729617589410274e-207,0.2927785331816693,7.010764931377422e-153,7.86165151566644e-05,1.0,pm_5D
0.503784800539568,0.028296894381643352,0.03914501097718692,2016-08-08,5.677350568147963e-65,9.443661380283645e-116,2.0196294586011838e-06,0.8678532499907824,1.0,pm_22D
0.5309128077937197,0.9563898729278396,0.7590373356910785,2016-08-09,0.008268923983364521,0.669945299369318,0.006113453692511208,0.40879415954272547,1.0,pm_1D
0.008601659434086811,2.433778559316778e-07,1.3218792276996898e-05,2016-08-09,1.813119748738965e-159,3.692173525221347e-57,7.558819778705381e-55,2.0265555017187165e-14,1.0,pm_5D
0.038917241455901266,9.271813427259353e-16,2.8082233255932395e-15,2016-08-09,1.242289136341025e-124,2.02186979360245e-97,0.46124713437949794,1.0684400750676492e-10,1.0,pm_22D
0.0933485572060329,0.0013784398038675554,0.006694716415858908,2016-08-10,9.193701028906285e-24,0.1590801900228786,4.390190729348144e-07,0.12682922386744172,1.0,pm_1D
0.009723938063649209,0.5718719253609008,0.0516005585674086,2016-08-10,4.408423869137341e-176,0.2689618187795482,1.1502039943867411e-153,0.007868338089626316,1.0,pm_5D
0.07205213279003288,9.775535868618073e-09,2.5393133729862936e-13,2016-08-10,2.827089884e-314,8.894130265031248e-236,0.011617045242064809,0.9185087706571531,1.0,pm_22D
0.007745548398565948,0.5223609658364905,0.5861454490754997,2016-08-11,0.0090102889483757,0.0005898837461906813,0.5460892428580105,0.3508696185102689,1.0,pm_1D
0.9851154880327055,0.9967101444102877,0.9731605340103383,2016-08-11,1.6022154539174321e-251,3.692105725329639e-06,1.2230540813694297e-214,2.9760956719216435e-07,1.0,pm_5D
0.004811653501756973,3.9689983080117616e-18,2.618084018826842e-27,2016-08-11,9.503315568457729e-133,4.059650331745781e-202,0.1959823642107969,0.17049596992190613,1.0,pm_22D
0.19735949215703597,0.874744286306331,0.44449434659243503,2016-08-12,4.3630343727437744e-83,4.816311331027847e-33,4.329396529007368e-115,0.2404774727675979,1.0,pm_1D
0.2459498161410574,0.09791969751091893,0.1820926445973723,2016-08-12,4.8141553691516855e-92,4.901352205919398e-17,5.896050058761767e-44,0.1141879074966351,1.0,pm_5D
0.4591298873305827,2.190226641934589e-32,2.301824997166148e-37,2016-08-12,1.035469598745252e-109,3.261353847898013e-117,0.09335091163072443,0.010938304977841536,1.0,pm_22D
0.0063630016870991285,0.007111542099226136,0.06410469169801687,2016-08-15,0.9292175565432648,0.0003833377694189061,0.14817790517946544,0.04864024891380231,1.0,pm_1D
0.4765997858886649,0.0066119879436361195,0.005381212885795224,2016-08-15,3.351999668422396e-74,1.2314915213188768e-05,4.4034463348359e-62,0.07074343248222015,1.0,pm_5D
0.4456232951637661,5.260581477103888e-24,2.679840369718365e-28,2016-08-15,1.4098790278572214e-15,2.08672314761474e-58,0.14148680048056408,0.023570453166640897,1.0,pm_22D
